Level1,Level2,Level3,Level4,Level5,Count
MUREXFO,FO,FOD EUROPE,Contract Id,7328863,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328862,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328861,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328860,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328859,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328858,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328857,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328856,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328853,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328852,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328851,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328848,1
MUREXFO,FO,FOD EUROPE,Portfolio,UTIRR,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328847,1
MUREXFO,FO,FOD EUROPE,Portfolio,UTLIQ_LT,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328846,1
MUREXFO,FO,FOD EUROPE,Portfolio,UTFTP,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328845,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328844,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328841,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328840,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328839,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328836,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328835,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328834,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328831,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328830,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328827,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328826,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328823,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328822,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328821,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328820,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328819,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328818,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328817,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328816,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328815,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328814,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328809,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328808,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328807,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328806,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328805,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328804,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328803,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328802,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328801,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328798,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328797,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328794,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328793,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328792,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328789,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328788,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328787,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328784,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328783,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328782,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328781,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328778,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328777,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328776,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328775,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328774,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328773,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328772,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328771,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328768,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328767,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328766,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328765,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328764,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328763,1
MUREXFO,FO,FOD EUROPE,Portfolio,NYSTIR_UT,22
MUREXFO,FO,FOD EUROPE,Typology,NDF,4
MUREXFO,FO,FOD EUROPE,Contract Id,7328762,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328759,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328758,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328757,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328756,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328755,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328752,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328751,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328750,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328749,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328748,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328747,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328746,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328745,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328742,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328739,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328738,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328737,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328736,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328735,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328732,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328731,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328730,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328727,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328726,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328723,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328722,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328721,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328718,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328717,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328716,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328713,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328712,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328711,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328708,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328705,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328704,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328703,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328702,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328699,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328698,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328697,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328696,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328695,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328694,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328691,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328690,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328687,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328686,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328685,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328684,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328683,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328680,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328679,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328676,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328675,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328672,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328671,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328670,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328669,1
MUREXFO,FO,FOD EUROPE,Portfolio,SPFX_WASH_UT,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328668,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328665,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328664,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328663,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328662,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328661,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328658,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328657,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328656,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328653,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328652,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328649,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328648,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328645,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328644,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328643,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328640,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328639,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328638,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328637,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328636,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328633,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328632,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328631,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328630,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328629,1
MUREXFO,FO,FOD EUROPE,Portfolio,SALIQ_STLM_RSAL,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328626,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328625,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328622,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328621,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328620,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328619,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328618,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328617,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328613,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328612,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328609,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328608,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328607,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328604,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328603,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328602,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328599,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328598,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328597,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328594,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328593,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328592,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328589,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328588,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328587,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328584,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328583,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328582,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328579,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328578,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328575,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328574,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328571,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328570,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328569,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328566,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328565,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328564,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328563,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328560,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328559,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328556,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328555,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328554,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328553,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328550,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328549,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328547,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328545,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328544,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328543,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328540,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328539,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328536,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328535,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328534,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328532,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328530,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328528,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328526,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328525,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328522,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328521,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328520,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328519,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328517,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328514,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328512,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328511,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328510,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328508,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328505,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328503,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328502,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328501,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328500,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328499,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328498,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328495,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328494,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328491,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328490,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328489,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328488,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328487,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328484,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328481,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328480,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328479,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328478,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328477,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328474,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328473,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328470,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328469,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328468,1
MUREXFO,FO,FOD EUROPE,Portfolio,LOFXSP_REVAL_UT,182
MUREXFO,FO,FOD EUROPE,Contract Id,7328467,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328465,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328463,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328461,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328459,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328457,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328455,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328453,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328451,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328449,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328447,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328445,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328443,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328441,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328439,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328437,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328435,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328433,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328431,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328429,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328427,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328425,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328423,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328421,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328419,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328417,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328415,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328413,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328411,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328409,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328407,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328405,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328403,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328401,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328399,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328397,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328395,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328393,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328391,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328389,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328387,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328385,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328383,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328381,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328379,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328377,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328375,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328373,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328371,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328369,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328367,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328365,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328363,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328361,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328359,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328357,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328355,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328353,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328351,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328349,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328347,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328345,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328343,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328341,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328339,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328337,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328335,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328333,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328331,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328329,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328327,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328325,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328323,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328321,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328319,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328317,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328315,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328313,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328311,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328309,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328307,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328305,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328303,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328301,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328299,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328297,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328295,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328293,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328291,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328289,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328287,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328285,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328283,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328281,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328279,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328277,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328275,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328273,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328271,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328269,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328267,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328265,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328263,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328261,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328259,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328257,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328255,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328253,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328251,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328249,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328247,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328245,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328243,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328241,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328239,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328237,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328235,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328233,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328231,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328229,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328227,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328225,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328223,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328221,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328219,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328217,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328215,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328213,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328211,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328209,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328207,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328205,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328203,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328201,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328199,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328197,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328195,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328193,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328191,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328189,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328187,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328185,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328183,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328181,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328179,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328177,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328175,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328173,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328171,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328169,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328167,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328165,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328163,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328161,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328159,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328157,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328155,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328153,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328151,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328149,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328147,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328145,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328143,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328141,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328139,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328137,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328135,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328133,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328131,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328129,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328127,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328125,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328123,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328121,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328119,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328117,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328115,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328113,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328111,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328109,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328107,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328105,1
MUREXFO,FO,FOD EUROPE,Portfolio,LOFXSP_TRAD4_UT,93
MUREXFO,FO,FOD EUROPE,Contract Id,7328103,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328102,1
MUREXFO,FO,FOD EUROPE,Portfolio,LOFXSP_TRAD3_UT,103
MUREXFO,FO,FOD EUROPE,Contract Id,7328101,1
